turn,comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,story_hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating,model
98,,,50.0,100.0,75.0,21:59,1,,75.0,60.0,100.0,100.0,100.0,,,70.0,100,100.0,,100.0,,,-1,-1,1. falscher Numerus beim Verb2. falscher Numerus beim Dativ-Objekt3. eher weniger und kleinere Unterschiede zum Input,1. [...] deren erste Ergebnisse der Deutschen Presse-Agentur vorliegt.; 2.  Auch eine internationale Studie des Instituts für Sexualforschung am UKE kommt zu ähnlichen Ergebnis,,,,,104626,1,,,,,,c9b36a5963c3c8a5a02b38b3d6bf1d30,,0,6.984.206.986.427.300,13.549.577.236.175.500,12802,2022-09-11 09:16:12,85.83333333333333,Maskito_v0.1.4_SOTA
98,,,20.0,100.0,100.0,5:4,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,80.0,,100.0,100.0,,-1,-1,1. Anführungszeichen am Zitatanfang fehlen an einer Stelle + kleinere Änderungen innerhalb des Zitats&comma; obwohl am Ende Anführungszeichen stehen2. insgesamt nur sehr wenige und kleine Veränderungen zum Input,1. Der FC Bayern hat eine historische Leistung vollbracht und einmal mehr den deutschen Fußball international großartig vertreten&comma; das verdient großen Respekt und ich gratuliere allen Verantwortlichen des Vereins um Herbert Hainer&comma; Kalle Rummenigge und Oliver Kahn sowie der gesamten Mannschaft unter der Führung von Hansi Flick.&quot;,,,,,104620,1,,,,,,fe07c87784ee480288a6f460fa0639d1,,0,10.006.286.144.256.500,13.668.713.569.641.100,12802,2022-09-11 09:21:18,86.92307692307692,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,03:47,1,,100.0,80.0,80.0,100.0,100.0,,,100.0,50,100.0,,100.0,,,-1,-1,1. Faktenfehler: Die Kinder und nicht die Frau waren unbekleidet2. er entdeckte mehrere und nicht nur ein Kind,1. Eine Frau in Russland soll bei eisigen Temperaturen unbekleidet in einem Wald ihre drei Kinder ausgesetzt haben – alle erlitten Erfrierungen.; 2. Bei etwa 15 Grad entdeckte ein Anwohner die Minderjährige komplett durchgefroren und alarmierte die Polizei,,,,,104630,1,,,,,,8017fcda851e1873811616dadcd58534,,0,14.127.280.712.127.600,33.796.639.442.443.800,12802,2022-09-11 09:25:07,90.0,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,100.0,03:16,0,,100.0,70.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,,,-1,-1,-1,-1,,,,,104619,1,,,,,,3f1ed32656f2d69a610840d86838f8d7,,0,16.844.057.083.129.800,35.213.258.266.448.900,12802,2022-09-11 09:58:41,92.5,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,100.0,02:48,0,,100.0,60.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,104625,1,,,,,,5bb25765e05c67842a396117a9382b9e,,0,13.823.337.078.094.400,22.417.714.595.794.600,12802,2022-09-11 10:15:44,93.84615384615384,Maskito_v0.1.4_SOTA
98,,,50.0,100.0,75.0,8:9,0,,75.0,70.0,80.0,100.0,100.0,,,50.0,75,100.0,,100.0,100.0,,-1,-1,1. Punkt statt Bindestrich beim Produktnamen2. Semikolon statt Punkt am Satzende,1. Der Mann hatte mit seinem ZT.300 [...]; 2. Der Sachschaden wird auf mehrere Tausend Euro geschätzt,,,,,104639,1,,,,,,f42d85452dc2ae68bf473f29c6b58438,,0,18.329.973.697.662.300,51.140.782.833.099.300,12802,2022-09-11 10:36:46,82.6923076923077,Maskito_v0.1.4_SOTA
98,,,50.0,100.0,75.0,03:19,1,,100.0,50.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. hier fehlt ein Reflexivpronomen (sich) oder ein Personalpronomen (er)2. Personalpronomen &quot;es&quot; fehlt,1. Das Duell mit Alexander Zverev könnte im Viertelfinale entscheiden. 2.  Aus Djokovics Sicht stand damals 7:6 (7:1)&comma; 6:4&comma; 3:6&comma; 2:3,,,,,104617,1,,,,,,c076931fbdaaaaede2b8d95607998c40,,0,2.941.937.518.119.810,8.887.529.134.750.360,50504,2022-09-11 12:20:50,88.07692307692308,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,02:46,0,,100.0,40.0,90.0,100.0,100.0,,,80.0,75,100.0,,100.0,,,-1,-1,1. G&R Kasus2. Ausdruck3. falsches Personalpronomen Genus,1. Ungarn hat den russischen Impfstoff als Notzulassung erteilt. 2. verfügbar sein sollen. 3. und sie weltweit bereits mindestens einer Million Menschen verabreicht wurde,,,,,104613,1,,,,,,fd369e9d1a9245c3b5b7840ca7041f49,,0,285.669.002.532.959,7.624.064.683.914.180,50504,2022-09-11 12:26:31,85.0,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,01:54,0,,100.0,60.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. Satzstellung Ausdruck &quot;unbekleidet&quot; klingt an dieser Position so&comma; als sei die Mutter nackt gewesen2. Fehlender Plural,2. die Minderjährige,,,,,104630,1,,,,,,8017fcda851e1873811616dadcd58534,,0,14.127.280.712.127.600,33.796.639.442.443.800,50504,2022-09-11 12:28:26,88.46153846153847,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,50.0,03:54,0,,100.0,60.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck2. Adverb &quot;auch&quot; nicht ideal hier mit dem Satz vorher kommt &quot;auch&quot; hier in vier Sätzen in Folge vor!3. G&R4. fehlender Genitiv beim Niedrigwasser,1. stark kalt 2. Auch bei möglichen Schneefällen gilt weiterhin Vorsicht. 3. beim Spielen auf das Eis 4. Wegen Eises und Niedrigwasser,,,,,104637,1,,,,,,fa98331a486061a8d9bfe794af4b0042,,0,3.383.197.498.321.530,9.400.473.594.665.520,50504,2022-09-11 12:36:39,87.6923076923077,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,2:6,0,,100.0,40.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,1. Satzstellung Ausdruck,1. Ein Sprecher des örtlichen Rettungsdienstes MedStar sagte in der Nacht zum Donnerstag (Ortszeit)&comma; weitere 65 seien in Krankenhäusern behandelt worden,,,,,104654,1,,,,,,e2f58e644cc6244b1b07dbfafb5e6b9c,,0,2.751.126.265.525.810,836.007.046.699.524,50504,2022-09-11 12:53:12,90.38461538461539,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,100.0,01:56,0,,100.0,40.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Position zweites Komma2. G&R,1. Erst im Oktober 2020 hatte Wirtz&comma; jüngster Debütant&comma; in der deutschen U21 erstmals gespielt. 2. Als erstem noch nicht volljährigen Profi,,,,,104645,1,,,,,,e2a69d7e2b693dfbf15be2e2f9c6e196,,2,2.725.818.181.037.900,7.344.520.330.429.070,50504,2022-09-11 13:05:59,92.3076923076923,Maskito_v0.1.4_SOTA
98,,,100.0,100.0,100.0,54:34:00,0,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,104615,1,,,,,,9489b4e648a86728f4c18c6dca7b0c7e,,0,2.029.976.797.103.880,4.860.666.513.442.990,50504,2022-09-11 14:14:43,95.38461538461539,Maskito_v0.1.4_SOTA
98,,,90.0,100.0,100.0,16:9,0,,100.0,40.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck / G&R,1. gar keine Fernseher gucken,,,,,104616,1,,,,,,3b217b34ad55273bef5c3a7b0e528160,,0,309.741.952.419.281,7.033.350.944.519.040,50504,2022-09-11 14:30:54,93.07692307692308,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,25.0,02:14,0,,75.0,60.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. Passiv fehlt2. Ausdruck3. Falsches Tempus,1. Neue Stromtrassen sollen in Deutschland schneller bauen können.2.  Und: &quot;Engpässe3. Über die Jahre verteilt nahmen die Investitionen zu.,,,,,104658,1,,,,,,47401dcea9683a14146e0a0a17237b8a,,0,3.714.240.622.520.440,1.858.399.796.485.900,50504,2022-09-11 14:36:20,83.46153846153847,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,02:22,0,,100.0,60.0,90.0,100.0,100.0,,,50.0,100,90.0,,100.0,100.0,,-1,-1,1. Satzzeichen2. Zitation und G&R3. Ausdruck & G&R4. &quot;bei&quot; fehlt und &quot;in der Startelf&quot;,1. Eintracht / Frankfurts Trainer 2. Der Österreicher sagte am Freitag bei einer Online-Pressekonferenz&comma; dass alle wollen uns jetzt schlagen. 4. Nach dem kurzfristigen Aus beim Gastspiel bei der TSG 1899 Hoffenheim kommt Aymen Barkok dann wieder einsatzbereit. 4. Wie Sturm-Leihgabe Luka Jovic ist auch offen&comma; ob er gleich in der Startelf stehen wird,,,,,104650,1,,,,,,cbe796c16d9f58ed7567376761b04186,,0,20.308.868.646.621.700,5.880.252.838.134.760,50504,2022-09-11 14:43:09,86.53846153846153,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,42:16:00,1,,100.0,70.0,80.0,100.0,100.0,,,70.0,50,100.0,,100.0,100.0,,viele Umstellungen,-1,einige inhaltliche Fehler,-1,,,,,104647,1,,,,,,a8bd9ac9b57c4dd4eab92cb622f99a89,,0,3.077.088.952.064.510,6.055.579.662.322.990,70828,2022-09-11 18:55:17,85.0,Maskito_v0.1.4_SOTA
98,,,30.0,100.0,0.0,25:39:00,1,,100.0,60.0,80.0,100.0,100.0,,,100.0,75,,,100.0,100.0,,-1,-1,1. Ausdruck2. Impliziter FehlerInsgesamt ein sehr unnatürlicher Ausdruck,1. &quot;Nach Beschlüssen des Verwaltungsgerichts in der Hauptstadt dürfen zwei Berliner Kliniken nun doch wieder Menschen mit nicht medizinisch dringlichen Erkrankungen behandeln und operieren lassen. &quot; 2. &quot;Nun folgte das Gericht den Kliniken und meinte&comma; diese müssten das Verbot nicht beachten.&quot;,,,,,104643,1,,,,,,34693dcd1fe5102d7431dfcb531861de,,0,2.217.101.740.837.090,5.229.137.659.072.870,89491,2022-09-11 19:11:02,78.75,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,10:14,1,,100.0,70.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,wenig Fehler,-1,ein Fact Check Fehler,Input: Dadurch solle die Internationalität und Strahlkraft der Familie zum Ausdruck gebracht werden.  Output: Damit solle die Internationalität und Strahlkraft des Hauses zum Ausdruck gebracht werden,,,,,104618,1,,,,,,e079ee265e0e895c717b6dd9fdb3eb99,,0,12.752.801.656.723.000,34.724.233.150.482.100,70828,2022-09-11 19:29:56,90.0,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,100.0,02:39,1,,100.0,80.0,100.0,100.0,100.0,,,90.0,100,,,100.0,100.0,,-1,-1,1. Falsches Satzzeichen,1. &quot;Damit ist der Relegationsplatz 16 nur noch vier Zähler entfernt&comma;&quot;,,,,,104642,1,,,,,,fc2becb0d50103a15e71d11544470cfe,,0,15.407.432.556.152.300,4.683.893.918.991.080,89491,2022-09-11 19:31:07,95.83333333333333,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,18:18,0,,100.0,70.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,,,viele gute Umstellungen,Input: Der als &quot;letzter Diktator Europas&quot; kritisierte Lukaschenko hatte sich nach 26 Jahren an der Macht mit 80&comma;1 Prozent erneut zum Präsidenten erklären lassen. Output: Nach 26 Jahren an der Macht hatte sich der als &quot;letzter Diktator Europas&quot; kritisierte Lukaschenko mit 80&comma;1 Prozent erneut zum Staatschef erklären lassen,-1,-1,,,,,104636,1,,,,,,8865461c0619eb9f05746ce0c9574bd0,,0,3.593.665.671.348.570,9.653.101.444.244.380,70828,2022-09-11 19:48:15,91.25,Maskito_v0.1.4_SOTA
98,,,50.0,100.0,50.0,39:5,1,,100.0,50.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck&comma; ungewöhnliches Synonym2. Ausdruck,1. &quot;(...) Fußball-Lehrer (...)&quot; 2. &quot;Erst im Oktober 2020 hatte Wirtz&comma; jüngster Debütant&comma; in der deutschen U21 erstmals gespielt. &quot;,,,,,104645,1,,,,,,e2a69d7e2b693dfbf15be2e2f9c6e196,,2,2.725.818.181.037.900,7.344.520.330.429.070,89491,2022-09-11 20:10:14,87.6923076923077,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,12:53,0,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,keine Fehler,-1,wenig Synonyme,-1,,,,,104623,1,,,,,,78c06b7eaa063be974709c0cd64f0c7e,,0,13.486.391.067.504.800,5.194.773.197.174.070,70828,2022-09-11 20:26:26,95.38461538461539,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,12:9,0,,100.0,70.0,80.0,75.0,100.0,,,90.0,75,100.0,,100.0,100.0,,viele Umstellungen,-1,inhaltliche Fehler,Input: Um 23.30 Uhr Ortszeit mussten alle Zuschauer die Rod-Laver-Arena verlassen. Output:  Alle Zuschauer mussten die Rod-Laver-Arena um 23.30 Uhr MEZ verlassen,,,,,104617,1,,,,,,c076931fbdaaaaede2b8d95607998c40,,0,2.941.937.518.119.810,8.887.529.134.750.360,70828,2022-09-11 20:59:44,86.53846153846153,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,24:6,1,,100.0,50.0,90.0,100.0,100.0,,,60.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,Wenig Unterschied&comma; Abzüge in Ausdruck und Grammatik,&quot;Pferde ausübten erfahrungsgemäß eine starke Anziehungskraft für Kinder&quot;,,,,,104624,1,,,,,,8fddd082d935b7b24e4319feeb5a2830,,0,40.585.291.624.069.200,11.897.029.876.708.900,53332,2022-09-12 09:46:27,87.3076923076923,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,100.0,12:8,0,,100.0,60.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen&comma; weitestgehend fehlerfrei,-1,Sprachlicher Unterschied recht gering,-1,,,,,104647,1,,,,,,a8bd9ac9b57c4dd4eab92cb622f99a89,,0,3.077.088.952.064.510,6.055.579.662.322.990,53332,2022-09-12 09:58:36,93.84615384615384,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,13:58,0,,100.0,50.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,Wenig Unterschied&comma; kleine Fehler,Minderjährige nicht im Plural,,,,,104630,1,,,,,,8017fcda851e1873811616dadcd58534,,0,14.127.280.712.127.600,33.796.639.442.443.800,53332,2022-09-12 10:12:36,89.61538461538461,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,17:23,0,,100.0,50.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,,,Inhalt größtenteils gut übernommen,-1,Wenig Unterschied und nicht immer gelungener Ausdruck,-1,,,,,104627,1,,,,,,eed24353c47496ff2500c1a607ebf708,,0,18.026.545.763.015.700,3.580.124.855.041.500,53332,2022-09-12 10:30:22,89.58333333333333,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,11:32,1,,100.0,50.0,80.0,75.0,100.0,,,80.0,100,100.0,,100.0,,,Inhalt größtenteils korrekt übernommen,-1,Vereinzelte Fehler&comma; besonders im Ausdruck,Helm =/= Helmpflicht,,,,,104657,1,,,,,,1e9fb484c9d58ff2b6bb49c353ffd3f0,,0,18.229.595.184.326.100,6.384.530.782.699.580,53332,2022-09-12 11:50:27,85.0,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,15:2,1,,100.0,60.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,Recht wenig Unterschied&comma; Ausdrucksfehler,mit etwas rechnen =/= etwas vorrechnen,,,,,104661,1,,,,,,db3ff6e9d16c0871de29feebf7938a36,,0,23.704.447.269.439.600,6.391.914.129.257.200,53332,2022-09-12 12:05:31,89.61538461538461,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,100.0,08:56,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,1,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,104643,1,,,,,,34693dcd1fe5102d7431dfcb531861de,,0,2.217.101.740.837.090,5.229.137.659.072.870,53332,2022-09-12 12:32:47,83.92307692307692,Maskito_v0.1.4_SOTA
98,,,40.0,100.0,100.0,11:13,1,,100.0,40.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,Sprachliche Unterschiedlichkeit: Die Syntax wurde in fast allen Sätzen abgeändert&comma; die Wortwahl allerdings nur minimal in ein paar Sätzen.,-1,,,,,104616,1,,,,,,3b217b34ad55273bef5c3a7b0e528160,,0,309.741.952.419.281,7.033.350.944.519.040,79689,2022-09-12 12:45:24,90.0,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,100.0,05:12,0,,100.0,60.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut und fehlerfrei übernommen!,-1,Sprachlicher Unterschied könnte größer sein,-1,,,,,104649,1,,,,,,7f6b1492c966cd7ba88e255b9694bf04,,0,16.189.091.682.434.000,3.618.467.330.932.610,53332,2022-09-12 13:13:01,95.38461538461539,Maskito_v0.1.4_SOTA
98,,,70.0,,100.0,11:47,1,,100.0,60.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,104650,1,,,,,,cbe796c16d9f58ed7567376761b04186,,0,20.308.868.646.621.700,5.880.252.838.134.760,79689,2022-09-12 13:52:17,89.58333333333333,Maskito_v0.1.4_SOTA
98,,,30.0,100.0,100.0,04:21,1,,100.0,30.0,70.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,104618,1,,,,,,e079ee265e0e895c717b6dd9fdb3eb99,,0,12.752.801.656.723.000,34.724.233.150.482.100,79689,2022-09-12 13:57:09,84.23076923076923,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,75.0,09:47,1,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Insgesamt sehr gut!,-1,Lediglich wenig Unterschied zu bemängeln sowie kleine potenzielle Verbesserungen in Ausdruck,&quot;Die Musik stammt von ihm in Dutzenden Filmen&comma;&quot;,,,,,104632,1,,,,,,af8b6ab0039b6dabf99b1d58db2bc9c6,,0,17.848.258.018.493.600,4.099.850.416.183.470,53332,2022-09-13 09:16:20,92.6923076923077,Maskito_v0.1.4_SOTA
98,,,80.0,100.0,100.0,14:14,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Insgesamt sehr gut!,-1,Wenig sprachlicher Unterschied,-1,,,,,104616,1,,,,,,3b217b34ad55273bef5c3a7b0e528160,,0,309.741.952.419.281,7.033.350.944.519.040,53332,2022-09-13 09:39:43,93.07692307692308,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,19:58,0,,100.0,50.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,,,Inhalt gut übernommen,-1,Wenig Unterschied&comma; teils holprig ausgedrückt,-1,,,,,104621,1,,,,,,938f06fbb25433f3bdf52d4706f26cc3,,0,2.133.280.849.456.780,5.994.821.548.461.910,53332,2022-09-13 10:14:49,89.58333333333333,Maskito_v0.1.4_SOTA
98,,,50.0,100.0,75.0,05:39,0,,100.0,40.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt größtenteils korrekt übernommen,-1,Wenig Unterschied&comma; holpriger/teils falscher Ausdruck,&quot;Das teilte Snowboard Germany Wenige Stunden vor dem Start ist das bekannt geworden.&quot;,,,,,104622,1,,,,,,509cc3cf62affe211ce89d5d14ffc4d5,,2,21.597.801.685.333.200,7.511.836.767.196.650,53332,2022-09-13 10:42:44,88.07692307692308,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,75.0,12:50,0,,100.0,50.0,90.0,100.0,100.0,,,70.0,100,100.0,,100.0,100.0,,Inhalt größtenteils korrekt übernommen,-1,Könnte sprachlich unterschiedlicher sein. Abzüge in Ausdruck,bspw.: erster Outputsatz,,,,,104658,1,,,,,,47401dcea9683a14146e0a0a17237b8a,,0,3.714.240.622.520.440,1.858.399.796.485.900,53332,2022-09-13 11:14:14,88.07692307692308,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,03:37,1,,100.0,60.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,104623,1,,,,,,78c06b7eaa063be974709c0cd64f0c7e,,0,13.486.391.067.504.800,5.194.773.197.174.070,79689,2022-09-13 13:46:50,94.61538461538461,Maskito_v0.1.4_SOTA
98,,,90.0,100.0,100.0,03:54,1,,100.0,80.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Sprachliche Unterschiedlichkeit,-1,-1,-1,,,,,104642,1,,,,,,fc2becb0d50103a15e71d11544470cfe,,0,15.407.432.556.152.300,4.683.893.918.991.080,79689,2022-09-13 13:50:45,96.92307692307692,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,14:24,1,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Unterschied könnte größer sein,-1,,,,,104633,1,,,,,,96088c4f0481ca96bec43154e6d44f3c,,0,2.256.938.648.223.870,4.707.154.273.986.810,53332,2022-09-13 14:03:13,91.92307692307692,Maskito_v0.1.4_SOTA
98,,,100.0,100.0,100.0,4:8,1,,100.0,90.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Sprachliche Unterschiedlichkeit + keinerlei Fehler in den anderen Bewertungskriterien,-1,-1,-1,,,,,104653,1,,,,,,60dfbf02c7ee8d2c4e3e616f91f17633,,0,19.635.560.750.961.300,66.671.059.131.622.300,79689,2022-09-13 14:06:36,99.23076923076923,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,07:40,1,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,104623,1,,,,,,78c06b7eaa063be974709c0cd64f0c7e,,0,13.486.391.067.504.800,5.194.773.197.174.070,53332,2022-09-13 14:24:54,93.07692307692308,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,100.0,17:26,1,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied.,-1,,,,,104634,1,,,,,,c6d8a45c28619eb788942fa9c15d164c,,0,19.665.115.118.026.700,4.897.125.005.722.040,53332,2022-09-13 14:42:30,93.84615384615384,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,14:36,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Keine Fehler,-1,-1,-1,,,,,104652,1,,,,,,dc472d1acfcdec801d35371771c90587,,0,1.459.744.119.644.160,33.601.105.213.165.200,70828,2022-09-14 20:14:20,93.46153846153847,Maskito_v0.1.4_SOTA
98,,,60.0,100.0,50.0,34:11:00,1,,75.0,70.0,100.0,100.0,100.0,,,70.0,100,100.0,,100.0,100.0,,keine inhaltlichen Fehler,-1,sprachliche Fehler,Sobald es die Corona-Pandemie zulasse und einen Termin gefunden sei&comma; werde Zimmer die Plakette erhalten.,,,,,104632,1,,,,,,af8b6ab0039b6dabf99b1d58db2bc9c6,,0,17.848.258.018.493.600,4.099.850.416.183.470,70828,2022-09-14 21:26:22,86.53846153846153,Maskito_v0.1.4_SOTA
98,,,70.0,100.0,75.0,14:36,0,,100.0,80.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,gute Umstellungen,Input: Dabei geht es um einen einmaligen Zuschlag aufs Kindergeld von 150 Euro. Output: Es geht dabei um einen einmaligen Zuschlag auf das Kindergeld in Höhe von 150 Euro,-1,-1,,,,,104633,1,,,,,,96088c4f0481ca96bec43154e6d44f3c,,0,2.256.938.648.223.870,4.707.154.273.986.810,70828,2022-09-14 21:56:11,94.23076923076923,Maskito_v0.1.4_SOTA
102,,,20.0,100.0,25.0,8:5,1,,75.0,100.0,70.0,100.0,100.0,,,100.0,50,,,100.0,100.0,,-1,-1,1. Ausdruck nicht eindeutig&comma; könnte missverständlich sein2. Implizite Fehler,1. &quot;Laut Umfrage lehnen es 74 Prozent ab&comma; wenn Fußball-Profis früher drankämen als die bisherige Einteilung der Impfgruppen. &quot; / &quot;11 Prozent befürworten das Vorgehen&comma; 15 Prozent machen keine Angabe. &quot; 2. &quot;. YouGov hatte am Donnerstag in Deutschland 1807 Personen zur Ermittlung befragt. &quot; / &quot;Die Ablehnung der bevorzugten Impfung unter den befragten Männern für die Kicker war höher (78 Prozent) als bei den Frauen (71 Prozent).&quot;  ,,,,,106774,3,,,,,,b5a31ec4d0c6dc1f53975211dd1322d5,,0,20.798.672.914.505.000,1.352.697.467.803.950,89491,2022-09-30 17:14:56,78.33333333333333,Maskito v0.3.0_RAW
102,,,80.0,100.0,75.0,4:22,1,,100.0,90.0,80.0,100.0,100.0,,,100.0,100,,,100.0,100.0,,-1,-1,1. Aus einer Vermutung wurde eine Feststellung,1. &quot;Das Heimspiel der Schwaben an diesem Samstag (13.00 Uhr / Sky) gegen den FC Erzgebirge Aue ist nicht gefährdet. &quot; ,,,,,106731,2,,,,,,f89add7dbeb5233a91040efd74b729ff,,0,1.911.299.967.765.800,10.066.308.736.801.100,89491,2022-09-30 17:19:19,93.75,Maskito v0.3.0b_HYBRID
102,,,30.0,100.0,100.0,4:53,1,,75.0,70.0,60.0,75.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Grammatik2. Dazu erfundene Information/Quelle3. Satz nicht vollständig/ Kohärenz ,1. &quot;Grütters verwies darauf&comma; dass der Deutschen Filmförderfonds und der German Motion Picture Fund im vergangenen Jahr Filme mit zusammen knapp 84 Millionen Euro förderten. &quot; 2. &quot;(...) -dpa.&quot; 3. &quot;Die staatlichen Zuschüsse an die Filmindustrie führten etwa fünfmal höhere Investitionen der Produktionsfirmen in Deutschland.Die staatlichen Zuschüsse an die Filmindustrie führten etwa fünfmal höhere Investitionen der Produktionsfirmen in Deutschland.&quot;,,,,,106799,4,,,,,,a8027b534cda3886c0b1f1ae40d7628a,,0,21.972.073.078.155.500,140.044.527.053.833,89491,2022-09-30 17:24:23,84.61538461538461,Maskito v0.3.0b_RAW
