comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98371,3,,,,,,357,,,,,79689,2022-07-22 15:08:58
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98060,5,,,,,,46,,,,,79689,2022-07-22 15:09:23
-1,-1,75,100,1:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98311,2,,,,,,297,,,,,70828,2022-07-22 15:09:46
-1,-1,100,100,0:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98257,2,,,,,,243,,,,,79689,2022-07-22 15:10:10
-1,-1,100,100,0:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98342,3,,,,,,328,,,,,70828,2022-07-22 15:10:21
-1,-1,100,100,0:51,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98332,3,,,,,,318,,,,,79689,2022-07-22 15:11:02
-1,-1,100,100,0:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98222,1,,,,,,208,,,,,79689,2022-07-22 15:11:34
-1,-1,100,100,1:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98240,1,,,,,,226,,,,,70828,2022-07-22 15:11:39
-1,-1,100,100,0:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98117,6,,,,,,103,,,,,70828,2022-07-22 15:12:27
-1,-1,50,75,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98162,4,,,,,,148,,,,,70828,2022-07-22 15:13:11
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98026,5,,,,,,12,,,,,70828,2022-07-22 15:13:49
-1,-1,100,75,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98193,4,,,,,,179,,,,,70828,2022-07-22 15:14:21
-1,-1,100,100,1:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98340,3,,,,,,326,,,,,70828,2022-07-22 15:15:56
-1,-1,50,100,4:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98309,2,,,,,,295,,,,,70828,2022-07-22 15:19:59
-1,-1,100,100,0:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98065,5,,,,,,51,,,,,70828,2022-07-22 15:20:28
-1,-1,100,100,1:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98205,1,,,,,,191,,,,,70828,2022-07-22 15:21:38
-1,-1,100,100,0:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98106,6,,,,,,92,,,,,70828,2022-07-22 15:22:32
-1,-1,100,100,0:49,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98275,2,,,,,,261,,,,,70828,2022-07-22 15:23:22
-1,-1,100,100,0:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98071,5,,,,,,57,,,,,70828,2022-07-22 15:24:02
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98253,1,,,,,,239,,,,,70828,2022-07-22 15:25:03
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98316,3,,,,,,302,,,,,70828,2022-07-22 15:26:05
-1,-1,100,100,0:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98124,6,,,,,,110,,,,,70828,2022-07-22 15:26:40
-1,-1,100,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98156,4,,,,,,142,,,,,70828,2022-07-22 15:27:02
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98197,1,,,,,,183,,,,,70828,2022-07-22 15:27:57
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98036,5,,,,,,22,,,,,70828,2022-07-22 15:28:31
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98353,3,,,,,,339,,,,,70828,2022-07-22 15:29:03
-1,-1,100,100,0:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98122,6,,,,,,108,,,,,70828,2022-07-22 15:29:39
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98140,4,,,,,,126,,,,,70828,2022-07-22 15:30:17
-1,-1,100,100,0:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98260,2,,,,,,246,,,,,70828,2022-07-22 15:31:12
-1,-1,100,100,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98061,5,,,,,,47,,,,,70828,2022-07-22 15:31:56
-1,-1,100,100,0:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98337,3,,,,,,323,,,,,70828,2022-07-22 15:32:42
-1,-1,100,100,8:11,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98219,1,,,,,,205,,,,,70828,2022-07-22 15:40:54
-1,-1,100,75,0:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98155,4,,,,,,141,,,,,70828,2022-07-22 15:41:24
-1,-1,50,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98290,2,,,,,,276,,,,,70828,2022-07-22 15:42:47
-1,-1,100,100,31:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98096,6,,,,,,82,,,,,79689,2022-07-22 15:43:10
-1,-1,100,100,0:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98140,4,,,,,,126,,,,,79689,2022-07-22 15:43:48
-1,-1,100,100,1:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98303,2,,,,,,289,,,,,79689,2022-07-22 15:45:14
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98254,1,,,,,,240,,,,,79689,2022-07-22 15:45:37
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98078,6,,,,,,64,,,,,79689,2022-07-22 15:45:58
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98031,5,,,,,,17,,,,,79689,2022-07-22 15:46:17
-1,-1,100,100,2:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98331,3,,,,,,317,,,,,79689,2022-07-22 15:48:53
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98191,4,,,,,,177,,,,,79689,2022-07-22 15:49:14
-1,-1,100,100,0:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98251,1,,,,,,237,,,,,79689,2022-07-22 15:49:50
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98085,6,,,,,,71,,,,,79689,2022-07-22 15:50:08
-1,-1,100,100,0:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98340,3,,,,,,326,,,,,79689,2022-07-22 15:50:39
-1,-1,100,100,1:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98052,5,,,,,,38,,,,,79689,2022-07-22 15:52:05
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98183,4,,,,,,169,,,,,79689,2022-07-22 15:52:23
-1,-1,50,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98279,2,,,,,,265,,,,,79689,2022-07-22 15:52:57
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98159,4,,,,,,145,,,,,79689,2022-07-22 15:53:16
-1,-1,100,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98372,3,,,,,,358,,,,,79689,2022-07-22 15:54:56
-1,-1,100,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98265,2,,,,,,251,,,,,79689,2022-07-22 15:55:21
-1,-1,100,100,0:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98234,1,,,,,,220,,,,,79689,2022-07-22 15:55:55
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98065,5,,,,,,51,,,,,79689,2022-07-22 15:56:19
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98088,6,,,,,,74,,,,,79689,2022-07-22 15:56:55
-1,-1,100,100,1:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98021,5,,,,,,7,,,,,79689,2022-07-22 15:58:02
-1,-1,100,100,0:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98256,2,,,,,,242,,,,,79689,2022-07-22 15:58:58
-1,-1,100,100,1:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98250,1,,,,,,236,,,,,79689,2022-07-22 16:00:17
-1,-1,100,100,16:8,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98154,4,,,,,,140,,,,,79689,2022-07-22 16:16:26
-1,-1,100,100,1:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98336,3,,,,,,322,,,,,79689,2022-07-22 16:17:27
-1,-1,100,100,0:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98132,6,,,,,,118,,,,,79689,2022-07-22 16:17:59
-1,-1,100,100,0:57,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98291,2,,,,,,277,,,,,79689,2022-07-22 16:18:57
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98038,5,,,,,,24,,,,,79689,2022-07-22 16:19:22
-1,-1,100,100,0:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98093,6,,,,,,79,,,,,79689,2022-07-22 16:20:16
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98353,3,,,,,,339,,,,,79689,2022-07-22 16:20:36
-1,-1,100,100,0:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98223,1,,,,,,209,,,,,79689,2022-07-22 16:21:03
-1,-1,100,100,15:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98193,4,,,,,,179,,,,,79689,2022-07-22 16:36:09
-1,-1,100,100,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98118,6,,,,,,104,,,,,79689,2022-07-22 16:37:05
-1,-1,75,100,0:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98177,4,,,,,,163,,,,,79689,2022-07-22 16:38:03
-1,-1,100,100,17:8,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98352,3,,,,,,338,,,,,50504,2022-07-23 11:56:05
-1,-1,100,100,0:15,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98298,2,,,,,,284,,,,,50504,2022-07-23 11:56:22
-1,-1,100,100,0:19,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98206,1,,,,,,192,,,,,50504,2022-07-23 11:56:42
Vermutlich Fehler im Einstieg:Kategorie wird genannt und direkte Anrede:&quot;Job und GeldLiebe Fische&comma;&quot,-1,100,75,0:58,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98117,6,,,,,,103,,,,,50504,2022-07-23 11:57:41
-1,-1,100,75,0:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98172,4,,,,,,158,,,,,50504,2022-07-23 11:58:11
-1,-1,100,75,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98070,5,,,,,,56,,,,,50504,2022-07-23 11:58:33
-1,-1,75,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98297,2,,,,,,283,,,,,50504,2022-07-23 11:59:07
Kategorie und Thema im OP:&quot;In sich hineinspürenFische&quot,-1,100,50,0:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98159,4,,,,,,145,,,,,50504,2022-07-23 11:59:46
&quot;Job und GeldLieber Skorpion&comma;&quot;&quot;Auch deine Finanzen&quot; Das &quot;Auch&quot; passt nicht&comma; weil der Satz davor bereits die Finanzen betrifft,-1,75,25,1:11,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98134,6,,,,,,120,,,,,50504,2022-07-23 12:00:59
-1,-1,75,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98360,3,,,,,,346,,,,,50504,2022-07-23 12:01:35
&quot;Arbeits- und FinanziellesLiebe Jungfrau&comma; [...]Alles Liebe&comma;dein Horoskop&quot;Soll ich so etwas ignorieren oder bei Ausdruck bewerten?&quot;vorsichtig&quot; zwei mal in dem kurzen Text,-1,100,75,1:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98074,5,,,,,,60,,,,,50504,2022-07-23 12:03:01
-1,-1,100,75,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98197,1,,,,,,183,,,,,50504,2022-07-23 12:03:30
-1,-1,75,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98081,6,,,,,,67,,,,,50504,2022-07-23 12:03:54
Unschlüssig&comma; ob eher Kohärenz oder schon Konsistenzfehler zwischen erstem und zweitem Satz. Die Formulierung ist so wischiwaschi&comma; dass man es so auslegen kann oder auch gar nicht als Fehler ansehen,-1,100,75,1:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98365,3,,,,,,351,,,,,50504,2022-07-23 12:05:30
-1,-1,75,100,0:44,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98271,2,,,,,,257,,,,,50504,2022-07-23 12:06:15
-1,-1,100,75,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98045,5,,,,,,31,,,,,50504,2022-07-23 12:06:35
-1,-1,100,75,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98144,4,,,,,,130,,,,,50504,2022-07-23 12:07:00
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98250,1,,,,,,236,,,,,50504,2022-07-23 12:07:20
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98373,3,,,,,,359,,,,,50504,2022-07-23 12:07:40
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98272,2,,,,,,258,,,,,50504,2022-07-23 12:08:04
-1,-1,100,75,33:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98237,1,,,,,,223,,,,,50504,2022-07-23 12:41:05
Kategorie im OP,-1,100,75,0:54,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98126,6,,,,,,112,,,,,50504,2022-07-23 12:42:01
Sternzeichen im OP,-1,100,75,0:31,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98158,4,,,,,,144,,,,,50504,2022-07-23 12:42:33
zwei mal &quot;vielleicht&quot; in dem kuzen Text,-1,100,75,0:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98044,5,,,,,,30,,,,,50504,2022-07-23 12:43:05
-1,-1,75,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98366,3,,,,,,352,,,,,50504,2022-07-23 12:43:37
Thema im OP&quot;Also entweder du gibst dich ganz dem Moment hin oder du lässt es bleiben.&quot;&quot;oder du lässt es bleiben&quot; ist eigenwillig,-1,75,75,0:59,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98184,4,,,,,,170,,,,,50504,2022-07-23 12:44:38
Schwere Ausdrucksfehler im Text,-1,75,50,1:4,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98028,5,,,,,,14,,,,,50504,2022-07-23 12:45:44
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98225,1,,,,,,211,,,,,50504,2022-07-23 12:46:02
-1,-1,100,100,13:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98104,6,,,,,,90,,,,,50504,2022-07-23 12:59:38
-1,-1,75,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98288,2,,,,,,274,,,,,50504,2022-07-23 13:00:08
-1,-1,100,100,1:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98112,6,,,,,,98,,,,,50504,2022-07-23 13:01:31
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98347,3,,,,,,333,,,,,50504,2022-07-23 13:01:51
-1,-1,100,75,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98190,4,,,,,,176,,,,,50504,2022-07-23 13:02:09
Kategorie und Sternzeichen im OP,-1,100,75,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98073,5,,,,,,59,,,,,50504,2022-07-23 13:02:35
-1,-1,100,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98256,2,,,,,,242,,,,,50504,2022-07-23 13:03:01
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98203,1,,,,,,189,,,,,50504,2022-07-23 13:03:23
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98211,1,,,,,,197,,,,,50504,2022-07-23 13:03:40
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98174,4,,,,,,160,,,,,50504,2022-07-23 13:03:56
Kategorie und Sternzeichen im OPOP ist etwas rundant&comma; was die Aussage zu den finanziellen Schwierigkeiten angeht,-1,100,75,1:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98060,5,,,,,,46,,,,,50504,2022-07-23 13:05:00
-1,-1,100,75,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98351,3,,,,,,337,,,,,50504,2022-07-23 13:05:24
-1,-1,100,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98294,2,,,,,,280,,,,,50504,2022-07-23 13:05:53
OP: Fitness und Gesundheit für Krebs,-1,100,75,33:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98114,6,,,,,,100,,,,,50504,2022-07-23 13:39:15
-1,-1,100,75,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98105,6,,,,,,91,,,,,50504,2022-07-23 13:39:39
-1,-1,100,100,0:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98035,5,,,,,,21,,,,,50504,2022-07-23 13:39:54
-1,-1,100,75,0:26,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98374,3,,,,,,360,,,,,50504,2022-07-23 13:40:21
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98264,2,,,,,,250,,,,,50504,2022-07-23 13:40:38
-1,-1,100,100,0:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98137,4,,,,,,123,,,,,50504,2022-07-23 13:40:54
-1,-1,100,100,0:26,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98220,1,,,,,,206,,,,,50504,2022-07-23 13:41:21
-1,-1,100,75,14:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98016,5,,,,,,2,,,,,50504,2022-07-23 13:55:50
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98349,3,,,,,,335,,,,,50504,2022-07-23 13:56:24
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98228,1,,,,,,214,,,,,50504,2022-07-23 13:56:50
OP: &quot;Liebe und Lust im August&quot;Wiederholung bzgl. &quot;sehr gut verstehen&quot,-1,100,50,0:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98082,6,,,,,,68,,,,,50504,2022-07-23 13:57:44
-1,-1,100,75,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98165,4,,,,,,151,,,,,50504,2022-07-23 13:58:09
-1,-1,100,100,1:3,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98265,2,,,,,,251,,,,,50504,2022-07-23 13:59:14
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98089,6,,,,,,75,,,,,50504,2022-07-23 13:59:34
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98335,3,,,,,,321,,,,,50504,2022-07-23 13:59:58
-1,-1,75,75,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98141,4,,,,,,127,,,,,50504,2022-07-23 14:00:16
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98198,1,,,,,,184,,,,,50504,2022-07-23 14:00:32
